date,category,exercise,exercise_id,measure,record,feel,notes
2025-11-09,Legs,front squat,front-squat,135lbs,3x12,,
2025-11-09,Legs,sm sissy squats,,20lbs,"2x10,12",,
2025-11-09,Legs,seated hamstring curl,seated-hamstring-curl,"140,2x120","8,2x10",,
2025-11-10,Legs,nordic curls,nordic-curls,20lbs,3x10,,
2025-11-11,Arms,reverse curls,reverse-curls,62lbs,"10,2x12",,
2025-11-11,Back,wide grip pullups,,,3x7,,
2025-11-11,Chest,speed bench,,135lbs,"6,5,6",,
2025-11-11,Shoulders,overhead press,overhead-press,95lbs,"2x2,2x1",,
2025-11-11,Arms,skullcrushers,skullcrushers,"62,72,2x82","15,20,13,12",,
2025-11-11,Back,face pulls,face-pulls,80lbs,3x12,,
2025-11-11,Shoulders,cable lateral raise,cable-lateral-raise,12.5lbs,3x15,,
2025-11-13,Legs,tb deadlift + tuck jumps,,215lbs,"2x10,12",,
2025-11-13,Legs,lunges + plyo lunges,,85lbs,3x10,,
2025-11-13,Legs,lm curtsy lunge w/ knee drive + sl 180deg rotational hops,,80lbs,3x10,,
2025-11-14,Back,sa cable row (serratus anterior),,90lbs,12,,
2025-11-14,Chest,bench,,"4x165,2x135","4x3,7,6",,
2025-11-14,Shoulders,sa reverse cable fly,,20lbs,"10,8",,
2025-11-14,Back,sa cable row (full rom),,85lbs,3x8,,
2025-11-14,Chest,weighted dips,,25lbs,"8,7,6",,
2025-11-14,Chest,sm incline bench,,80lbs,"2x10,8",,
2025-11-14,Chest,db flys,,2/30lbs,"2x10,8",,
2025-11-15,Arms,ez bar curls,ez-bar-curls,57lbs,3x12,,
2025-11-15,Legs,bb rdl,,195lbs,3x12,,
2025-11-15,Shoulders,cable lateral raise,cable-lateral-raise,15lbs,"10,2x8,7",,
2025-11-15,Legs,sl rdl,,70lbs,15,,
2025-11-16,Legs,sl front squat,,115lbs,3x12,,
2025-11-16,Legs,zercher squats,zercher-squats,145lbs,3x10,,
2025-11-16,Legs,hack squat,,280lbs,3x9,,
2025-11-17,Legs,nordic curls,nordic-curls,20lbs,3x12,,
2025-11-18,Back,wide grip pullups,,,"5,4,2",,
2025-11-18,Chest,speed bench,,135lbs,"2x6,5",,
2025-11-18,Shoulders,overhead press,overhead-press,"4x95,85","3,2x1,0,4",,
2025-11-18,Back,rear delt deck,,"2x70,2x80","8,12,2x9",,
2025-11-18,Chest,machine chest press,machine-chest-press,"2/60,2/70,3x2/80","3x12,11,12",,
2025-11-18,Back,sa decline lat row machine,,"80,90,100,2x90","2x12,8,2x10",,
2025-11-19,Arms,reverse curls,reverse-curls,62lbs,3x10,,
2025-11-19,Legs,sl seated hamstring curl,,70lbs,3x12,,
2025-11-19,Legs,tb deadlift + tuck jumps,,215lbs,"2x10,12",,
2025-11-19,Legs,bench step ups + step up plyos,,75lbs,3x10,,
2025-11-19,Legs,lateral squats + skater hops,,75lbs,3x10,,
2025-11-21,Back,t bar row,,"45,2x55","12,2x10",,
2025-11-21,Chest,bench,,"165,155,2x160,2x135","3,5,4,3,8,7",,
2025-11-21,Shoulders,shoulder press machine,,"90,2x85","2x8,10",,
2025-11-21,Back,sa incline row machine,,"65,2x75","12,10,8",,
2025-11-21,Chest,weighted dips,,25lbs,"8,2x4",,
2025-11-21,Back,standing lat pullaround,,55lbs,4x8,,
2025-11-22,Legs,bb rdl,,205lbs,"9,10,8",,
2025-11-22,Legs,sl rdl,,75lbs,12,,
2025-11-22,Legs,sm lengthened partials,sm-lengthened-partials,"2x90,2x100","7,10,9,8",,
2025-11-22,Legs,sl lying leg press,,"2x90,100","10,12,8",,
2025-11-23,Arms,ez bar curls,ez-bar-curls,62lbs,3x8,,
2025-11-23,Back,wide grip pullups,,,"2x6,2x4,5",,
2025-11-23,Legs,sl front squat,,125lbs,3x8,,
2025-11-23,Shoulders,cable lateral raise,cable-lateral-raise,15lbs,"12,3x12*",,
2025-11-23,Arms,tricep forward extension,,25lbs,"2x10,9",,
2025-11-25,Arms,reverse curls,reverse-curls,62lbs,3x12,,
2025-11-25,Back,wide grip pullups,,,"4,3,4",,
2025-11-25,Chest,legs up bench,,135lbs,"6,7,7",,
2025-11-25,Shoulders,db shoulder press,db-shoulder-press,2/40lbs,"12,9,8,6",,
2025-11-25,Back,sa incline row machine,,75lbs,3x12,,
2025-11-25,Shoulders,cable lateral raise,cable-lateral-raise,15lbs,2x12,,
2025-11-25,Back,t bar row,,55lbs,3x12,,
2025-11-25,Back,standing lat pullaround,,55lbs,3x10,,
2025-11-26,Legs,zercher squats,zercher-squats,145lbs,3x12,,
2025-11-26,Legs,tb deadlift + tuck jumps,,215lbs,3x12,,
2025-11-27,Arms,ez bar curls,ez-bar-curls,62lbs,3x10,,
2025-11-27,Back,wide grip pullups,,,"8,7,2x5",,
2025-11-27,Shoulders,cable lateral raise,cable-lateral-raise,15lbs,3x15,,
2025-11-28,Legs,nordic curls,nordic-curls,20lbs,2x10,,
2025-11-29,Legs,bb rdl,,205lbs,3x10,,
2025-11-29,Legs,sl rdl,,75lbs,10,,
2025-11-29,Legs,sl fully lying hamstring curl,,"30,2x35",3x12,,
2025-11-30,Back,sa decline lat row machine,,90lbs,3x12,,
2025-11-30,Chest,bench,,"4x160,2x135","5,5*,3,5*,9,8",,
2025-11-30,Back,rear delt deck,,80lbs,3x12,,
2025-11-30,Chest,machine chest press,machine-chest-press,"2/85,3x2/90",4x12,,
2025-11-30,Chest,db flys,,2/30lbs,3x12,,
2025-11-30,Chest,kb deficit pushups,,,3x10,,
2025-12-02,Back,wide grip pullups,,,3x5,,getting over stomach bug that laid me out ALL day yesterday
2025-12-02,Shoulders,db shoulder press,db-shoulder-press,2/40lbs,"7,3x8",,getting over stomach bug that laid me out ALL day yesterday
2025-12-02,Shoulders,cable lateral raise,cable-lateral-raise,15lbs,3x15,,
2025-12-03,Legs,sl front squat,,125lbs,3x10,,
2025-12-03,Legs,zercher squats,zercher-squats,155lbs,3x8,,
2025-12-03,Legs,lunges + plyo lunges,,85lbs,3x12,,
2025-12-03,Legs,lm curtsy lunge w/ knee drive,lm-curtsy-lunge-w-knee-drive,80lbs,3x12,,
2025-12-04,Arms,ez bar curls,ez-bar-curls,62lbs,"2x8,6",,
2025-12-04,Back,wide grip pullups,,,"6,4x5",,
2025-12-04,Chest,light bench,,135lbs,"7,8,7",,
2025-12-04,Shoulders,cable lateral raise,cable-lateral-raise,"17.5,2x20",3x15,,
2025-12-05,Legs,nordic curls,nordic-curls,20lbs,"10,15",,started majorly cramping in the neck during hamstring curls. probably dehydration from stomach bug earlier this week plus long sauna yesterday (nosebleed). think I ought to take it easy
2025-12-05,Legs,bb rdl,,205lbs,"6,2x8",,
2025-12-05,Legs,sl rdl,,75lbs,15*,,
2025-12-05,Legs,sl lying hamstring curl,,"55,50lbs",2x12,,
2025-12-07,Back,standing lat pullaround,,55lbs,3x12,,
2025-12-07,Chest,bench,,"4x160,2x135","4x5,10,8",,
2025-12-07,Shoulders,sa reverse cable fly,,20lbs,"12,9",,
2025-12-07,Back,t bar row,,60lbs,3x8,,
2025-12-07,Chest,weighted dips,,25lbs,"2x8,6",,
2025-12-09,Arms,reverse curls,reverse-curls,67lbs,"12,2x8",,
2025-12-09,Back,wide grip pullups,,,"8,8*,5",,
2025-12-09,Shoulders,db shoulder press,db-shoulder-press,2/40lbs,"8,9,2x7",,
2025-12-09,Back,sa incline row machine,,80lbs,"10,9,10",,
2025-12-09,Shoulders,cable lateral raise,cable-lateral-raise,20lbs,3x15,,
2025-12-09,Back,face pulls,face-pulls,80lbs,"9,8,10",,
2025-12-09,Back,standing lat pullaround,,60lbs,2x10,,
2025-12-10,Legs,sl front squat,,125lbs,3x12,,
2025-12-10,Legs,zercher squats,zercher-squats,155lbs,"2x9,8",,
2025-12-10,Legs,bench step ups + step up plyos,,75lbs,3x12,,
2025-12-10,Legs,lateral squats + skater hops,,75lbs,3x12,,
2025-12-10,Legs,heels elevated front squat,,135lbs,"2x8,11",,
2025-12-12,Back,wide grip pullups,,,"6,2x5,2x6",,
2025-12-12,Chest,legs up bench,,135lbs,"2x7,6",,
2025-12-12,Legs,nordic curls,nordic-curls,20lbs,2x10,,
2025-12-15,Legs,bb rdl,,205lbs,3x10,,
2025-12-15,Legs,sl rdl,,75lbs,12,,
2025-12-15,Legs,sl lying hamstring curl,,50lbs,"2x12,12*",,
2025-12-16,Arms,ez bar curls,ez-bar-curls,62lbs,"10,2x8",,
2025-12-16,Back,sa decline lat row machine,,"97.5,2x95",3x8*,,
2025-12-16,Chest,bench,,"3x165,2x135","4*,2,1,2x10",,
2025-12-16,Back,t bar row,,60lbs,3x10,,
2025-12-16,Chest,inclined machine chest press,,140lbs,"10,8,6",,
2025-12-17,Legs,sl front squat,,130lbs,3x8,,
2025-12-17,Legs,zercher squats,zercher-squats,155lbs,3x10,,
2025-12-17,Legs,tb deadlift + tuck jumps,,225lbs,3x10,,
2025-12-17,Legs,lunges + plyo lunges,,90lbs,3x12,,
2025-12-17,Legs,lm curtsy lunge w/ knee drive,lm-curtsy-lunge-w-knee-drive,85lbs,3x10,,
2025-12-20,Back,wide grip pullups,,,"7,6,3",,
2025-12-20,Chest,legs up bench,,135lbs,"6,5,6",,
2025-12-20,Shoulders,db shoulder press,db-shoulder-press,2/40lbs,"9,8,7,8",,
2025-12-23,Back,shoulder width mag pulldown,,3x115,"2x12,8",,
2025-12-23,Chest,bench,,"4x165,2x135","3x5,0,2x10",,
2025-12-23,Chest,db flys,,2/35lbs,3x12,,
2025-12-24,Legs,sl front squat,,130lbs,"8,9,10",,
2025-12-24,Legs,zercher squats,zercher-squats,155lbs,3x12,,
2025-12-24,Legs,heels elevated back squat + tuck jumps,,135lbs,3x10,,
2025-12-24,Legs,belt squat,,2/45lbs,3x10,,
2025-12-30,Legs,bb rdl,,205lbs,2x10,,
2025-12-30,Legs,sl rdl,,75lbs,10,,
2026-01-07,Legs,bb rdl,,205lbs,"10,8",,
2026-01-07,Legs,sl rdl,,75lbs,10,,
2025-01-09,Back,wide grip pullups,,,"7,3x5,4",,
2025-01-09,Chest,bench,,"135,155,135","8,5,10",,
